name,comm_cost,complexity,type
explored-14950,0.8352598749451181,16,explored
explored-14951,0.8203604033247036,28,explored
explored-14952,0.4056921923967842,76,explored
explored-14953,0.7091054639596674,40,explored
explored-14954,0.9695365269694197,20,explored
explored-14955,0.8429452241449789,14,explored
explored-14956,0.6317066682239049,45,explored
explored-14957,0.9163373756642594,20,explored
explored-14958,0.8483785256846982,20,explored
explored-14959,0.7868663986919199,45,explored
explored-14960,0.6138593461755677,95,explored
explored-14961,0.6084219012581187,47,explored
explored-14962,0.8714070162834157,57,explored
explored-14963,0.8053341914046811,60,explored
explored-14964,0.8575915423447735,23,explored
explored-14965,0.7892569125877478,34,explored
explored-14966,0.8781711033209875,24,explored
explored-14967,0.6868504502718973,56,explored
explored-14968,0.9101302155844002,16,explored
explored-14969,0.9992505790979698,16,explored
explored-14970,0.762253518385144,32,explored
explored-14971,0.8719601780560358,33,explored
explored-14972,0.9480174410682655,13,explored
explored-14973,0.9564499081925999,30,explored
explored-14974,0.6768973974655947,38,explored
explored-14975,0.8959656264891992,30,explored
explored-14976,0.8790757646868834,30,explored
explored-14977,0.798084056259557,52,explored
explored-14978,0.5381409819684788,31,explored
explored-14979,0.907652272116454,39,explored
explored-14980,0.45600523175273655,82,explored
explored-14981,0.8823647005092025,36,explored
explored-14982,0.8664787436980514,26,explored
explored-14983,0.8244685924512876,28,explored
explored-14984,0.8758448017441068,16,explored
explored-14985,0.4960570241177271,40,explored
explored-14986,0.4977517372939093,50,explored
explored-14987,0.8574743109761505,32,explored
explored-14988,0.8352806921923968,15,explored
explored-14989,0.7521115034104662,35,explored
explored-14990,0.8676931462052051,24,explored
explored-14991,0.5681652412975,48,explored
explored-14992,0.7730650646959969,52,explored
explored-14993,0.7833273314776243,33,explored
explored-14994,0.9206518945886313,27,explored
explored-14995,0.5029181995730572,38,explored
explored-14996,0.8748722578007903,22,explored
explored-14997,0.8977644562141769,31,explored
explored-14998,0.8143290790449804,26,explored
explored-14999,0.7904977466906885,30,explored
explored-15000,0.9822473827042739,13,explored
explored-15001,0.7401040533023773,77,explored
explored-15002,0.7260233975045257,24,explored
explored-15003,0.9174350123389502,25,explored
explored-15004,0.9645276098453428,32,explored
explored-15005,0.8814149809857672,36,explored
explored-15006,0.8691661267313847,40,explored
explored-15007,0.7771328913303834,29,explored
explored-15008,0.7566886275838449,31,explored
explored-15009,0.8599393974785718,22,explored
explored-15010,0.9048242551210428,20,explored
explored-15011,0.5774288050143072,36,explored
explored-15012,0.9088488440750329,20,explored
explored-15013,0.811513023429264,31,explored
explored-15014,0.9214594555487731,24,explored
explored-15015,0.9517869261762815,26,explored
explored-15016,0.6591565608393514,84,explored
explored-15017,0.7145144336519182,32,explored
explored-15018,0.8727858018803651,18,explored
explored-15019,0.6987273227181594,51,explored
explored-15020,0.8003815233683063,22,explored
explored-15021,0.6565636780669483,84,explored
explored-15022,0.49330914747694954,74,explored
explored-15023,0.720728197632408,50,explored
explored-15024,0.8373415996729799,14,explored
explored-15025,0.9390425580233456,20,explored
explored-15026,0.6718331289458146,32,explored
explored-15027,0.8074839896443657,34,explored
explored-15028,0.8893840081906406,23,explored
explored-15029,0.8504224008720535,14,explored
explored-15030,0.9329308632324782,17,explored
explored-15031,0.9776999201758676,36,explored
explored-15032,0.8657855293636735,16,explored
explored-15033,0.8748041286278785,10,explored
explored-15034,0.8724023451166114,16,explored
explored-15035,0.5813598582913203,58,explored
explored-15036,0.7133124403869737,32,explored
explored-15037,0.7979240067739863,23,explored
explored-15038,0.8484125902711541,16,explored
explored-15039,0.8375119226052596,12,explored
explored-15040,0.863552595721488,24,explored
explored-15041,0.9002150935316217,16,explored
explored-15042,0.4342151330032854,88,explored
explored-15043,0.8191170459190625,24,explored
explored-15044,0.5552868238179589,56,explored
explored-15045,0.7275468481579612,66,explored
explored-15046,0.5819802122602231,56,explored
explored-15047,0.6257695499758451,59,explored
explored-15048,0.9795528739156106,10,explored
explored-15049,0.7462812826452287,39,explored
explored-15050,0.7905027932960894,30,explored
explored-15051,0.6411295816868783,26,explored
explored-15052,0.6038024761614689,56,explored
explored-15053,0.7193151409516889,111,explored
explored-15054,0.9568104841064372,20,explored
explored-15055,0.6734057773538629,24,explored
explored-15056,0.8781696286635652,14,explored
explored-15057,0.7059469198043936,38,explored
explored-15058,0.8675428666322776,19,explored
explored-15059,0.8967843030385612,8,explored
explored-15060,0.983940676522687,13,explored
explored-15061,0.6287243947858473,30,explored
explored-15062,0.87790570922469,14,explored
explored-15063,0.7084183278162062,55,explored
explored-15064,0.9365849400463279,34,explored
explored-15065,0.9221756299847044,80,explored
explored-15066,0.8329132034337103,24,explored
explored-15067,0.7259896502899933,36,explored
explored-15068,0.8573250652467848,30,explored
explored-15069,0.8995714055667727,24,explored
explored-15070,0.8252486714811282,24,explored
explored-15071,0.9199520636992399,24,explored
explored-15072,0.9120882667221262,11,explored
explored-15073,0.8613401008311758,17,explored
explored-15074,0.9996252895489849,10,explored
explored-15075,0.6545074461178394,40,explored
explored-15076,0.8138678241638454,38,explored
explored-15077,0.7823840668574283,23,explored
explored-15078,0.8409865104237635,28,explored
explored-15079,0.8195428532497615,14,explored
explored-15080,0.6843916064858973,32,explored
explored-15081,0.6917612724943424,56,explored
explored-15082,0.8491698593867305,33,explored
explored-15083,0.8201156492710179,37,explored
explored-15084,0.8771679676094446,16,explored
explored-15085,0.6413680337920697,36,explored
explored-15086,0.8937585598191607,36,explored
explored-15087,0.6792393377844392,30,explored
explored-15088,0.49797439133001964,72,explored
explored-15089,0.7856175308384696,39,explored
explored-15090,0.8965543670799836,31,explored
explored-15091,0.9939819230594541,10,explored
explored-15092,0.4944815369941409,38,explored
explored-15093,0.7495766055775083,53,explored
explored-15094,0.46725825498478446,44,explored
explored-15095,0.9953445065176909,10,explored
explored-15096,0.8792677507463241,32,explored
explored-15097,0.7734919120939014,59,explored
explored-15098,0.8440352909115683,34,explored
explored-15099,0.8051286668094135,24,explored
explored-15100,0.7059279950341403,31,explored
explored-15101,0.9696314211745469,13,explored
explored-15102,0.5326500950564175,60,explored
explored-15103,0.8590975155561611,38,explored
explored-15104,0.7276217374809305,62,explored
explored-15105,0.8949675250942454,16,explored
explored-15106,0.7953475344809314,22,explored
explored-15107,0.7643555338817134,32,explored
explored-15108,0.8647556771283831,53,explored
explored-15109,0.8671662400482744,30,explored
explored-15110,0.8520258269327768,31,explored
explored-15111,0.8929834123392689,16,explored
explored-15112,0.7570854339828315,29,explored
explored-15113,0.6799177907980197,52,explored
explored-15114,0.6095479250881894,38,explored
explored-15115,0.44017690875232773,74,explored
explored-15116,0.8629387032098573,14,explored
explored-15117,0.8258933753210902,32,explored
explored-15118,0.7158294970831949,112,explored
explored-15119,0.5402984057773539,39,explored
explored-15120,0.8334620217710558,16,explored
explored-15121,0.5536119816505427,62,explored
explored-15122,0.8499454966616705,16,explored
explored-15123,0.8649623559284276,25,explored
explored-15124,0.8591672668522375,15,explored
explored-15125,0.8957907526002634,33,explored
explored-15126,0.6339760185311349,50,explored
explored-15127,0.8705492488758686,29,explored
explored-15128,0.7143750283871554,63,explored
explored-15129,0.9198913030013998,23,explored
explored-15130,0.6380297043193897,77,explored
explored-15131,0.791942022073852,22,explored
explored-15132,0.8982150156697097,14,explored
explored-15133,0.8323418474154269,31,explored
explored-15134,0.6252862093195365,40,explored
explored-15135,0.8372722539076947,33,explored
explored-15136,0.5659766695432318,58,explored
explored-15137,0.5036914656856066,84,explored
explored-15138,0.7297240011506261,47,explored
explored-15139,0.5898655016578098,70,explored
explored-15140,0.8967277558250443,14,explored
explored-15141,0.880189812858152,24,explored
explored-15142,0.580770540945633,49,explored
explored-15143,0.934510832538493,13,explored
explored-15144,0.8233793772993596,24,explored
explored-15145,0.7549053004496525,13,explored
explored-15146,0.7545646545850934,23,explored
explored-15147,0.8050455909301996,22,explored
explored-15148,0.8571115974777066,32,explored
explored-15149,0.8452129523290444,23,explored
explored-15150,0.9056784462253475,19,explored
explored-15151,0.6550619975473497,28,explored
explored-15152,0.7617795339964573,31,explored
explored-15153,0.6154949784791965,32,explored
explored-15154,0.8975203269412412,28,explored
explored-15155,0.859949646347657,23,explored
explored-15156,0.9126619860729628,14,explored
explored-15157,0.8978599578647269,26,explored
explored-15158,0.7681564245810055,23,explored
explored-15159,0.8743078695388274,16,explored
explored-15160,0.7051482944997047,44,explored
explored-15161,0.9190176725609389,26,explored
explored-15162,0.859142935004769,17,explored
explored-15163,0.981150928827724,10,explored
explored-15164,0.7717767331304598,37,explored
explored-15165,0.686291731344852,66,explored
explored-15166,0.8939159437109085,39,explored
explored-15167,0.9738176626361843,20,explored
explored-15168,0.9064119284449029,16,explored
explored-15169,0.9740494087901773,12,explored
explored-15170,0.787486184917715,20,explored
explored-15171,0.9701832077127005,20,explored
explored-15172,0.5101512467638643,32,explored
explored-15173,0.9080760583604977,24,explored
explored-15174,0.6236431473321538,102,explored
explored-15175,0.9757002610282429,19,explored
explored-15176,0.7152484443838851,48,explored
explored-15177,0.7571215262232431,64,explored
explored-15178,0.9930735340872962,10,explored
explored-15179,0.8459050960621338,40,explored
explored-15180,0.6616599835192286,64,explored
explored-15181,0.8048260361861143,49,explored
explored-15182,0.8509674342553482,14,explored
explored-15183,0.6600191248321103,45,explored
explored-15184,0.8749643870232506,16,explored
explored-15185,0.9450702670193721,20,explored
explored-15186,0.6303770949720671,77,explored
explored-15187,0.7432126311486579,32,explored
explored-15188,0.7957828041967571,23,explored
explored-15189,0.6770100496506288,47,explored
explored-15190,0.6215708316301041,40,explored
explored-15191,0.8765153874603391,14,explored
explored-15192,0.9004265102507369,24,explored
explored-15193,0.80230841359428,33,explored
explored-15194,0.9062236404985757,26,explored
explored-15195,0.5536479387140241,32,explored
explored-15196,0.9898680565017941,20,explored
explored-15197,0.6911562656129354,68,explored
explored-15198,0.9687211397253638,20,explored
explored-15199,0.6453998209176026,44,explored
explored-15200,0.9124480014106746,18,explored
explored-15201,0.8083305948077555,37,explored
explored-15202,0.8840829434830662,31,explored
explored-15203,0.6711794133104938,49,explored
explored-15204,0.7882885951764546,20,explored
explored-15205,0.7271000817550075,46,explored
explored-15206,0.8756199754734977,24,explored
explored-15207,0.9086366500885679,10,explored
explored-15208,0.8148760049053004,25,explored
explored-15209,0.4358620611345778,56,explored
explored-15210,0.9792655055803986,20,explored
explored-15211,0.8890601580596812,19,explored
explored-15212,0.5814585535255926,40,explored
explored-15213,0.9527677161082597,23,explored
explored-15214,0.8499454966616705,14,explored
explored-15215,0.8436139921290767,32,explored
explored-15216,0.948954885128871,24,explored
explored-15217,0.727335695144661,47,explored
explored-15218,0.9545313469894475,20,explored
explored-15219,0.5401280828450743,48,explored
explored-15220,0.6007573693055366,53,explored
explored-15221,0.8980592918459113,26,explored
explored-15222,0.6899310050188491,26,explored
explored-15223,0.8214845346777491,29,explored
explored-15224,0.890423903894945,45,explored
explored-15225,0.7326951900803924,21,explored
explored-15226,0.7160248330835264,38,explored
explored-15227,0.48640539128854976,92,explored
